,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.04611729371757396,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.08531533659454779,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.3074592971854882,0.5
node_3,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06365629650706589,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.12188674774702793,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.04611729371757396,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.11276821239424015,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1244449347013341,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.04611729371757396,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.04611729371757396,0.0
