,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13420608062539743,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.046963486875518615,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1503236111690502,0
node_3,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.0854700837470138,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.08303673758302021,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.9904575859289837,0
node_6,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.0854700837470138,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.05160368768153897,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.8459722940801172,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.3216483120856591,0
