,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,3,2,1.5,0.10185185185185185,0.5294117647058824,0.5625,0.1,0.375
node_1,1,1,0,1,6,3,3,1.0,0.07175925925925924,0.5,0.5294117647058824,0.1,0.21428571428571427
node_2,1,0,0,1,4,2,2,1.0,0.027777777777777776,0.4090909090909091,0.5294117647058824,0.1,0.4166666666666667
node_3,1,1,0,1,7,3,4,0.75,0.10879629629629628,0.6428571428571429,0.42857142857142855,0.1,0.42105263157894735
node_4,1,1,0,0,8,3,5,0.6,0.046296296296296294,0.6428571428571429,0.5,0.1,0.48
node_5,1,1,0,1,6,4,2,2.0,0.07638888888888887,0.5,0.5625,0.1,0.5
node_6,1,1,0,0,8,3,5,0.6,0.048611111111111105,0.6923076923076923,0.5,0.1,0.52
node_7,1,1,0,1,10,4,6,0.6666666666666666,0.3217592592592592,0.75,0.5625,0.1,0.2976190476190476
node_8,1,1,0,0,6,5,1,5.0,0.03935185185185185,0.391304347826087,0.6923076923076923,0.1,0.2857142857142857
node_9,1,1,0,1,8,4,4,1.0,0.21296296296296294,0.6,0.6428571428571429,0.1,0.2692307692307692
