,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,0,1,3,1,2,0.5,0.14351851851851852,0.42857142857142855,0.5,0.1,0.16666666666666666
node_1,1,1,1,1,6,3,3,1.0,0.04629629629629629,0.5294117647058824,0.5294117647058824,0.1,0.46153846153846156
node_2,1,1,0,1,9,4,5,0.8,0.26620370370370366,0.6428571428571429,0.5625,0.1,0.3787878787878788
node_3,1,0,1,1,4,1,3,0.3333333333333333,0.08333333333333333,0.45,0.375,0.1,0.3333333333333333
node_4,1,1,0,1,9,7,2,3.5,0.34259259259259256,0.5,0.8181818181818182,0.1,0.32857142857142857
node_5,1,1,1,1,8,4,4,1.0,0.20138888888888887,0.5625,0.6428571428571429,0.1,0.44
node_6,1,0,0,1,4,3,1,3.0,0.013888888888888888,0.36,0.45,0.1,0.4166666666666667
node_7,1,1,0,1,5,2,3,0.6666666666666666,0.025462962962962958,0.5294117647058824,0.4090909090909091,0.1,0.5555555555555556
node_8,1,1,0,1,7,2,5,0.4,0.060185185185185175,0.6428571428571429,0.4090909090909091,0.1,0.42105263157894735
node_9,1,1,1,1,7,4,3,1.3333333333333333,0.053240740740740734,0.5294117647058824,0.6,0.1,0.4473684210526316
