,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,3,2,1.5,0.01273148148148148,0.5,0.5079365079365079,0.1,0.3333333333333333
node_1,1,1,0,1,8,4,4,1.0,0.08912037037037036,0.6,0.5925925925925926,0.1,0.28
node_2,1,1,0,0,9,4,5,0.8,0.08287037037037037,0.6923076923076923,0.5925925925925926,0.1,0.3484848484848485
node_3,1,0,0,1,4,4,0,,0.0,0.0,0.6428571428571429,0.1,0.5833333333333334
node_4,1,1,0,1,9,5,4,1.25,0.09930555555555554,0.6428571428571429,0.6464646464646464,0.1,0.36363636363636365
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.014351851851851852,0.5625,0.47407407407407404,0.1,0.6666666666666666
node_6,1,1,0,0,11,5,6,0.8333333333333334,0.2157407407407407,0.75,0.6464646464646464,0.1,0.3333333333333333
node_7,1,1,0,1,6,2,4,0.5,0.021296296296296292,0.6,0.47407407407407404,0.1,0.39285714285714285
node_8,1,1,0,1,5,2,3,0.6666666666666666,0.024537037037037034,0.6,0.4444444444444444,0.1,0.3333333333333333
node_9,1,1,0,0,10,5,5,1.0,0.13449074074074074,0.6923076923076923,0.6464646464646464,0.1,0.2619047619047619
