,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,1,4,2,2,1.0,0.009259259259259259,0.34615384615384615,0.3888888888888889,0.1,0.5
node_1,1,1,1,1,6,4,2,2.0,0.1412037037037037,0.45,0.494949494949495,0.1,0.35714285714285715
node_2,1,0,1,1,4,4,0,,0.0,0.0,0.5925925925925926,0.1,0.16666666666666666
node_3,1,1,0,0,9,4,5,0.8,0.31481481481481477,0.6428571428571429,0.5444444444444444,0.1,0.1875
node_4,0,1,0,0,5,2,3,0.6666666666666666,0.07523148148148147,0.5625,0.4188034188034188,0.1,0.0
node_5,1,0,1,0,5,2,3,0.6666666666666666,0.04050925925925926,0.5294117647058824,0.3402777777777778,0.1,0.25
node_6,1,1,0,1,5,2,3,0.6666666666666666,0.09143518518518516,0.5625,0.4188034188034188,0.1,0.3888888888888889
node_7,1,1,0,1,7,2,5,0.4,0.10069444444444442,0.6923076923076923,0.3888888888888889,0.1,0.375
node_8,1,1,1,0,6,3,3,1.0,0.15740740740740738,0.5294117647058824,0.3888888888888889,0.1,0.10714285714285714
node_9,0,0,0,0,1,1,0,,0.0,0.0,0.3232323232323232,0.1,0.0
