,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,6,4,2,2.0,0.25,0.47368421052631576,0.5,0.1,0.21428571428571427
node_1,0,1,1,1,4,2,2,1.0,0.07175925925925924,0.36,0.3636363636363636,0.1,0.0
node_2,1,0,1,1,6,2,4,0.5,0.162037037037037,0.6,0.3333333333333333,0.1,0.26666666666666666
node_3,1,0,1,1,4,1,3,0.3333333333333333,0.1875,0.5625,0.3333333333333333,0.1,0.25
node_4,1,1,1,0,6,4,2,2.0,0.10879629629629628,0.45,0.4444444444444444,0.1,0.2857142857142857
node_5,0,0,1,1,3,2,1,2.0,0.02546296296296296,0.1111111111111111,0.362962962962963,0.1,0.0
node_6,0,0,0,1,2,2,0,,0.0,0.0,0.4183006535947712,0.1,0.0
node_7,1,0,1,0,2,2,0,,0.0,0.0,0.3402777777777778,0.1,0.5
node_8,1,1,0,1,4,1,3,0.3333333333333333,0.05555555555555555,0.5294117647058824,0.2857142857142857,0.1,0.5
node_9,1,0,1,1,5,1,4,0.25,0.041666666666666664,0.5625,0.26666666666666666,0.1,0.1
