,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,8,3,5,0.6,0.28935185185185186,0.6,0.4188034188034188,0.1,0.12962962962962962
node_1,0,0,0,1,2,1,1,1.0,0.10185185185185185,0.42857142857142855,0.362962962962963,0.1,0.0
node_2,1,0,1,1,3,3,0,,0.0,0.0,0.4183006535947712,0.1,0.5
node_3,1,1,0,1,4,1,3,0.3333333333333333,0.013888888888888888,0.5,0.28654970760233917,0.1,0.2
node_4,0,1,0,1,3,2,1,2.0,0.12037037037037035,0.42857142857142855,0.3888888888888889,0.1,0.0
node_5,1,0,0,1,3,3,0,,0.0,0.0,0.5470085470085471,0.1,0.3333333333333333
node_6,1,1,0,1,6,1,5,0.2,0.14814814814814814,0.6923076923076923,0.2722222222222222,0.1,0.10714285714285714
node_7,1,1,1,1,6,4,2,2.0,0.1597222222222222,0.45,0.494949494949495,0.1,0.10714285714285714
node_8,1,0,1,1,5,2,3,0.6666666666666666,0.041666666666666664,0.47368421052631576,0.3888888888888889,0.1,0.3
node_9,1,1,1,1,6,3,3,1.0,0.18055555555555555,0.42857142857142855,0.4537037037037037,0.1,0.14285714285714285
