,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,1,4,0.25,0.05787037037037036,0.6,0.28444444444444444,0.1,0.16666666666666666
node_1,1,0,0,1,3,3,0,,0.0,0.0,0.5625,0.1,0.3333333333333333
node_2,1,1,1,1,6,3,3,1.0,0.09953703703703702,0.47368421052631576,0.4183006535947712,0.1,0.14285714285714285
node_3,1,0,1,1,4,1,3,0.3333333333333333,0.16898148148148148,0.5,0.3742690058479532,0.1,0.3333333333333333
node_4,1,1,1,1,4,2,2,1.0,0.02546296296296296,0.45,0.3742690058479532,0.1,0.3
node_5,1,0,1,1,4,2,2,1.0,0.125,0.45,0.35555555555555557,0.1,0.25
node_6,1,1,0,1,7,4,3,1.3333333333333333,0.23379629629629628,0.47368421052631576,0.5925925925925926,0.1,0.23684210526315788
node_7,1,1,0,1,5,2,3,0.6666666666666666,0.10879629629629628,0.47368421052631576,0.3950617283950617,0.1,0.3888888888888889
node_8,1,1,0,1,7,3,4,0.75,0.4166666666666667,0.6428571428571429,0.5470085470085471,0.1,0.275
node_9,1,1,0,0,5,4,1,4.0,0.013888888888888888,0.3333333333333333,0.5925925925925926,0.1,0.4444444444444444
