,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07666143283047855,0
node_1,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.035478557738726275,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13886685364090323,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.16352312994166507,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09022743817455552,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12141770795865425,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11741480217033631,0
node_8,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547002584822702,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547002584822702,0
