,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,5,3,2,1.5,0.043981481481481476,0.45,0.5625,0.1,0.3888888888888889
node_1,1,1,1,1,6,4,2,2.0,0.08680555555555555,0.42857142857142855,0.5625,0.1,0.2857142857142857
node_2,1,0,1,1,5,1,4,0.25,0.0798611111111111,0.5625,0.45,0.1,0.35
node_3,1,1,0,1,9,5,4,1.25,0.4548611111111111,0.6,0.6923076923076923,0.1,0.18571428571428572
node_4,1,1,0,1,6,1,5,0.2,0.043981481481481476,0.6428571428571429,0.34615384615384615,0.1,0.42857142857142855
node_5,1,1,0,0,5,3,2,1.5,0.0636574074074074,0.5,0.5294117647058824,0.1,0.375
node_6,1,1,0,1,6,3,3,1.0,0.17129629629629628,0.47368421052631576,0.5,0.1,0.3076923076923077
node_7,1,0,1,1,3,2,1,2.0,0.011574074074074072,0.4090909090909091,0.4090909090909091,0.1,0.3333333333333333
node_8,1,0,1,1,6,4,2,2.0,0.26273148148148145,0.5,0.6428571428571429,0.1,0.23333333333333334
node_9,1,0,0,1,3,1,2,0.5,0.07291666666666666,0.45,0.42857142857142855,0.1,0.3333333333333333
