,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,8,2,6,0.3333333333333333,0.4282407407407407,0.75,0.45,0.1,0.25
node_1,1,0,0,0,2,1,1,1.0,0.0,0.375,0.3333333333333333,0.1,1.0
node_2,1,1,0,0,7,4,3,1.3333333333333333,0.08564814814814814,0.47368421052631576,0.6,0.1,0.42105263157894735
node_3,1,1,0,1,5,3,2,1.5,0.020833333333333332,0.42857142857142855,0.391304347826087,0.1,0.2777777777777778
node_4,1,1,0,0,7,2,5,0.4,0.09953703703703703,0.6,0.375,0.1,0.25
node_5,1,1,0,0,3,2,1,2.0,0.0,0.2727272727272727,0.45,0.1,0.5
node_6,1,1,0,0,6,4,2,2.0,0.16203703703703703,0.36,0.6,0.1,0.2692307692307692
node_7,1,1,0,1,7,5,2,2.5,0.4722222222222222,0.5294117647058824,0.6428571428571429,0.1,0.3684210526315789
node_8,1,1,0,1,7,4,3,1.3333333333333333,0.2685185185185185,0.47368421052631576,0.6,0.1,0.23684210526315788
node_9,1,1,0,0,4,1,3,0.3333333333333333,0.004629629629629629,0.5625,0.32142857142857145,0.1,0.3
