,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,1,4,2,2,1.0,0.009837962962962962,0.3386243386243386,0.391304347826087,0.1,0.5
node_1,1,1,0,1,9,6,3,2.0,0.19907407407407404,0.4183006535947712,0.75,0.1,0.22727272727272727
node_2,1,1,1,1,6,4,2,2.0,0.07291666666666666,0.3950617283950617,0.6,0.1,0.2857142857142857
node_3,1,1,1,1,5,3,2,1.5,0.05381944444444444,0.4183006535947712,0.42857142857142855,0.1,0.3888888888888889
node_4,1,1,0,1,8,5,3,1.6666666666666667,0.3680555555555555,0.5470085470085471,0.6923076923076923,0.1,0.37037037037037035
node_5,1,1,0,1,8,3,5,0.6,0.4004629629629629,0.5925925925925926,0.5,0.1,0.25
node_6,0,0,1,1,3,0,3,0.0,0.0,0.45,0.0,0.1,0.0
node_7,1,1,0,1,5,1,4,0.25,0.010416666666666666,0.5925925925925926,0.34615384615384615,0.1,0.3888888888888889
node_8,1,1,1,1,4,3,1,3.0,0.006944444444444444,0.2962962962962963,0.5625,0.1,0.4
node_9,1,1,0,0,6,2,4,0.5,0.059027777777777776,0.5925925925925926,0.4090909090909091,0.1,0.38461538461538464
