,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.05216853606546212,0
node_1,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547009560580145,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2114631426382088,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.16976520221565064,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.03609196261710651,0
node_5,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547009560580145,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.03227371410036459,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.33287805730513925,0
node_8,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547009560580145,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547009560580145,0
