,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,7,3,4,0.75,0.20972222222222217,0.6,0.5625,0.1,0.25
node_1,1,1,0,1,5,2,3,0.6666666666666666,0.07060185185185185,0.5,0.47368421052631576,0.1,0.125
node_2,1,0,0,1,6,4,2,2.0,0.13680555555555554,0.45,0.6428571428571429,0.1,0.36666666666666664
node_3,1,1,1,1,7,4,3,1.3333333333333333,0.16805555555555554,0.5294117647058824,0.6,0.1,0.225
node_4,1,0,1,1,4,1,3,0.3333333333333333,0.02685185185185185,0.5294117647058824,0.391304347826087,0.1,0.4166666666666667
node_5,1,1,1,0,8,5,3,1.6666666666666667,0.27175925925925926,0.5294117647058824,0.6428571428571429,0.1,0.3148148148148148
node_6,1,1,0,1,6,2,4,0.5,0.07083333333333332,0.6,0.47368421052631576,0.1,0.4230769230769231
node_7,1,1,0,1,5,2,3,0.6666666666666666,0.09328703703703703,0.5,0.45,0.1,0.4444444444444444
node_8,1,0,1,1,5,3,2,1.5,0.036342592592592586,0.5,0.5294117647058824,0.1,0.3
node_9,1,1,0,1,5,3,2,1.5,0.0824074074074074,0.47368421052631576,0.5294117647058824,0.1,0.125
