,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13449036214387788,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06455768558492803,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.050587678508126996,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.050587678508126996,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.05699448105579699,0.5
node_5,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1356248101731314,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.09797385164460858,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.050587678508126996,0.5
node_8,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.3080080953651493,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.050587678508126996,0.0
