,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,5,2,3,0.6666666666666666,0.24421296296296294,0.4537037037037037,0.47368421052631576,0.2179631961560599,0.2777777777777778
node_1,0,0,0,1,4,2,2,1.0,0.10300925925925924,0.3888888888888889,0.4090909090909091,0.021987707418293933,0.08333333333333333
node_2,1,1,0,0,6,3,3,1.0,0.23958333333333331,0.4188034188034188,0.47368421052631576,0.13886643704839077,0.15384615384615385
node_3,1,1,0,1,6,3,3,1.0,0.2303240740740741,0.494949494949495,0.42857142857142855,0.03984110611721246,0.14285714285714285
node_4,1,1,0,1,6,4,2,2.0,0.15162037037037035,0.30246913580246915,0.5,0.15782081425532385,0.21428571428571427
node_5,1,1,0,1,4,1,3,0.3333333333333333,0.013888888888888888,0.47368421052631576,0.1111111111111111,0.01823253787503066,0.2
node_6,1,1,0,0,6,1,5,0.2,0.039351851851851846,0.6428571428571429,0.1111111111111111,0.003724838864074931,0.21428571428571427
node_7,1,1,0,1,5,4,1,4.0,0.18055555555555555,0.30246913580246915,0.6,0.20906842601767348,0.16666666666666666
node_8,0,1,0,0,2,1,1,1.0,0.0,0.28654970760233917,0.3333333333333333,0.07611082669690603,0.0
node_9,1,1,0,0,4,3,1,3.0,0.019675925925925923,0.22685185185185186,0.47368421052631576,0.11638410955103415,0.2
