,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06187872196043909,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.084455466884459,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1636866111041417,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16203910485973586,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06187872196043909,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09543690683216291,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.08295535493085594,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16391166754688857,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06187872196043909,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06187872196043909,0.0
