,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,6,4,2,2.0,0.1111111111111111,0.5,0.5470085470085471,0.2855131096352811,0.3076923076923077
node_1,1,1,1,1,8,3,5,0.6,0.1921296296296296,0.6923076923076923,0.5079365079365079,-0.00224282654755472,0.3269230769230769
node_2,1,0,1,1,5,1,4,0.25,0.07638888888888888,0.6,0.3950617283950617,0.026928608059167466,0.35
node_3,1,0,1,1,5,2,3,0.6666666666666666,0.11342592592592592,0.5625,0.3742690058479532,0.12141916911939821,0.3
node_4,1,0,1,1,4,4,0,,0.0,0.0,0.5625,-0.14051880876187595,0.3333333333333333
node_5,1,1,1,1,6,4,2,2.0,0.19444444444444442,0.47368421052631576,0.5925925925925926,0.15857381915219687,0.14285714285714285
node_6,1,1,1,1,5,2,3,0.6666666666666666,0.0625,0.45,0.4444444444444444,0.14843564577845889,0.05555555555555555
node_7,1,0,1,1,3,2,1,2.0,0.006944444444444444,0.34615384615384615,0.4444444444444444,0.08496469269427313,0.3333333333333333
node_8,1,1,1,1,8,4,4,1.0,0.30092592592592593,0.6,0.5925925925925926,0.2579156204291817,0.3076923076923077
node_9,1,0,1,1,4,1,3,0.3333333333333333,0.03935185185185185,0.5,0.2962962962962963,0.059010970441473506,0.08333333333333333
