,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,7,5,2,2.5,0.13425925925925927,0.4444444444444444,0.6923076923076923,0.2514671154219738,0.325
node_1,1,1,0,1,8,5,3,1.6666666666666667,0.13425925925925924,0.47407407407407404,0.6923076923076923,0.09472191852724691,0.2962962962962963
node_2,1,0,0,1,4,2,2,1.0,0.041666666666666664,0.47407407407407404,0.47368421052631576,0.006167703537541971,0.4166666666666667
node_3,1,1,0,1,7,3,4,0.75,0.19444444444444442,0.5925925925925926,0.5,0.11381766258162787,0.2894736842105263
node_4,1,1,0,1,5,3,2,1.5,0.046296296296296294,0.3950617283950617,0.5625,-0.011549972927051552,0.25
node_5,1,1,0,1,6,2,4,0.5,0.19444444444444442,0.5470085470085471,0.45,0.08945056294005593,0.25
node_6,1,1,0,1,5,3,2,1.5,0.125,0.3950617283950617,0.6,0.16542931136116143,0.3888888888888889
node_7,1,1,1,1,7,2,5,0.4,0.0648148148148148,0.5925925925925926,0.375,0.13178564749296162,0.375
node_8,1,0,1,1,3,0,3,0.0,0.0,0.5294117647058824,0.0,0.015000000000000003,0.5
node_9,1,1,1,1,6,4,2,2.0,0.07870370370370369,0.3950617283950617,0.5625,0.14371005106448256,0.32142857142857145
