,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06551502426325669,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17714394258380262,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06381725109773732,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06551502426325669,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06129943751136417,0.5
node_5,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17752156392422996,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.08404796497069239,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17410974285914702,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06551502426325669,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06551502426325669,0.0
