,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,1,2,1,1,1.0,0.0,0.375,0.42857142857142855,0.1,0.5
node_1,1,1,0,1,8,4,4,1.0,0.1585648148148148,0.6428571428571429,0.6428571428571429,0.1,0.4230769230769231
node_2,1,1,0,1,9,4,5,0.8,0.28009259259259256,0.6428571428571429,0.6,0.1,0.3235294117647059
node_3,1,1,0,1,4,2,2,1.0,0.020833333333333332,0.47368421052631576,0.47368421052631576,0.1,0.2
node_4,1,1,0,1,8,4,4,1.0,0.193287037037037,0.6428571428571429,0.5625,0.1,0.37037037037037035
node_5,1,1,0,1,9,6,3,2.0,0.1898148148148148,0.5,0.75,0.1,0.3382352941176471
node_6,1,1,0,1,6,3,3,1.0,0.059027777777777776,0.5625,0.5294117647058824,0.1,0.25
node_7,1,1,0,1,8,4,4,1.0,0.15162037037037035,0.6428571428571429,0.6428571428571429,0.1,0.46153846153846156
node_8,1,1,0,1,5,1,4,0.25,0.023148148148148143,0.6,0.375,0.1,0.4444444444444444
node_9,1,0,0,1,3,2,1,2.0,0.020833333333333332,0.42857142857142855,0.5294117647058824,0.1,0.5
