,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,6,4,2,2.0,0.08333333333333333,0.375,0.6,0.1,0.4642857142857143
node_1,1,1,0,1,6,2,4,0.5,0.2569444444444444,0.5625,0.4090909090909091,0.1,0.11538461538461539
node_2,1,1,0,1,6,3,3,1.0,0.4722222222222222,0.5625,0.5625,0.1,0.25
node_3,1,1,1,1,7,3,4,0.75,0.21527777777777776,0.5294117647058824,0.5625,0.1,0.3684210526315789
node_4,1,0,1,1,6,3,3,1.0,0.14583333333333331,0.42857142857142855,0.42857142857142855,0.1,0.26666666666666666
node_5,1,1,1,1,7,5,2,2.5,0.2847222222222222,0.47368421052631576,0.6428571428571429,0.1,0.325
node_6,1,0,0,1,3,1,2,0.5,0.020833333333333332,0.42857142857142855,0.32142857142857145,0.1,0.3333333333333333
node_7,1,0,0,1,3,1,2,0.5,0.14583333333333331,0.391304347826087,0.4090909090909091,0.1,0.16666666666666666
node_8,0,1,0,0,2,1,1,1.0,0.0,0.375,0.3,0.1,0.0
node_9,1,0,0,1,2,1,1,1.0,0.0,0.34615384615384615,0.391304347826087,0.1,1.0
