,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,4,3,1,3.0,0.05555555555555555,0.391304347826087,0.5625,0.1,0.3333333333333333
node_1,1,0,1,1,5,2,3,0.6666666666666666,0.053240740740740734,0.5294117647058824,0.45,0.1,0.3
node_2,1,1,1,1,6,3,3,1.0,0.19675925925925924,0.5625,0.5,0.1,0.21428571428571427
node_3,1,1,1,1,7,4,3,1.3333333333333333,0.17129629629629625,0.47368421052631576,0.6,0.1,0.125
node_4,1,1,0,1,4,2,2,1.0,0.004629629629629629,0.42857142857142855,0.47368421052631576,0.1,0.3
node_5,1,0,0,1,5,4,1,4.0,0.21759259259259256,0.45,0.6,0.1,0.3
node_6,1,1,1,1,5,3,2,1.5,0.048611111111111105,0.5,0.47368421052631576,0.1,0.2777777777777778
node_7,1,1,1,1,8,3,5,0.6,0.1898148148148148,0.6923076923076923,0.5294117647058824,0.1,0.2222222222222222
node_8,1,0,1,1,6,1,5,0.2,0.21759259259259256,0.6923076923076923,0.4090909090909091,0.1,0.26666666666666666
node_9,1,1,1,1,6,3,3,1.0,0.06712962962962962,0.5,0.5294117647058824,0.1,0.2857142857142857
