,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,2,3,0.6666666666666666,0.11805555555555555,0.47407407407407404,0.5,0.1,0.125
node_1,1,1,1,1,7,5,2,2.5,0.3263888888888889,0.3950617283950617,0.6428571428571429,0.1,0.07894736842105263
node_2,1,1,1,1,7,4,3,1.3333333333333333,0.2222222222222222,0.5079365079365079,0.5294117647058824,0.1,0.2894736842105263
node_3,1,0,0,1,5,3,2,1.5,0.05555555555555555,0.3950617283950617,0.5625,0.1,0.45
node_4,1,0,1,0,4,3,1,3.0,0.041666666666666664,0.3232323232323232,0.5,0.1,0.3333333333333333
node_5,1,1,0,0,8,4,4,1.0,0.20833333333333331,0.47407407407407404,0.6,0.1,0.21153846153846154
node_6,1,1,0,0,4,1,3,0.3333333333333333,0.15277777777777776,0.5079365079365079,0.4090909090909091,0.1,0.2
node_7,1,0,1,0,4,0,4,0.0,0.0,0.6,0.0,0.1,0.3333333333333333
node_8,1,0,0,0,2,1,1,1.0,0.0,0.2962962962962963,0.3103448275862069,0.1,1.0
node_9,1,1,1,0,6,3,3,1.0,0.125,0.4444444444444444,0.4090909090909091,0.1,0.42857142857142855
