,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,6,3,3,1.0,0.22685185185185186,0.5470085470085471,0.5,0.1,0.3076923076923077
node_1,1,1,1,0,8,6,2,3.0,0.27222222222222225,0.3950617283950617,0.6923076923076923,0.1,0.15384615384615385
node_2,1,1,0,0,6,1,5,0.2,0.11805555555555555,0.6464646464646464,0.34615384615384615,0.1,0.21428571428571427
node_3,1,1,1,0,6,5,1,5.0,0.056018518518518516,0.3232323232323232,0.5625,0.1,0.21428571428571427
node_4,0,1,1,0,3,2,1,2.0,0.007407407407407407,0.28444444444444444,0.47368421052631576,0.1,0.0
node_5,1,0,1,0,6,3,3,1.0,0.05648148148148147,0.4444444444444444,0.5,0.1,0.3
node_6,1,0,1,0,4,0,4,0.0,0.0,0.5,0.0,0.1,0.16666666666666666
node_7,1,0,1,0,4,2,2,1.0,0.007407407407407407,0.3950617283950617,0.3333333333333333,0.1,0.25
node_8,1,1,0,0,6,2,4,0.5,0.25,0.5470085470085471,0.5294117647058824,0.1,0.38461538461538464
node_9,1,1,1,0,7,4,3,1.3333333333333333,0.22777777777777775,0.47407407407407404,0.6,0.1,0.2222222222222222
