,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.06804103638776195,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.16902625392873113,0
node_2,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.0854700956058014,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07514966078350548,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10231295329420002,0
node_5,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.0854700956058014,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.69399829936834,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.33871568080019004,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.16678301897306763,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.22603030479911632,0
