,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1686805213863398,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06272647790441935,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06727233325255902,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16521638288845508,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06272647790441935,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09036043302276699,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06272647790441935,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09269889827033968,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16486551956186227,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06272647790441935,0.0
