,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,6,2,4,0.5,0.039351851851851846,0.5625,0.5625,0.1,0.5
node_1,1,1,1,1,8,4,4,1.0,0.0960648148148148,0.6,0.6,0.1,0.4807692307692308
node_2,1,1,1,1,5,4,1,4.0,0.03819444444444444,0.42857142857142855,0.6,0.1,0.2777777777777778
node_3,1,1,1,1,8,5,3,1.6666666666666667,0.11226851851851849,0.5625,0.6428571428571429,0.1,0.4444444444444444
node_4,1,0,1,1,4,2,2,1.0,0.027777777777777773,0.47368421052631576,0.47368421052631576,0.1,0.4166666666666667
node_5,1,1,1,1,10,6,4,1.5,0.1736111111111111,0.5625,0.6923076923076923,0.1,0.40476190476190477
node_6,1,0,1,1,6,3,3,1.0,0.16898148148148148,0.5625,0.6,0.1,0.36666666666666664
node_7,1,1,1,1,9,5,4,1.25,0.1261574074074074,0.6428571428571429,0.6923076923076923,0.1,0.4264705882352941
node_8,1,0,1,1,5,1,4,0.25,0.034722222222222224,0.6,0.4090909090909091,0.1,0.35
node_9,1,1,0,1,7,2,5,0.4,0.16898148148148145,0.6923076923076923,0.47368421052631576,0.1,0.25
