,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05469376232411348,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09067627782349966,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14227549735175501,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1267154080268271,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.19442196001975273,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05469376232411348,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05469376232411348,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.08383409968133569,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1433017078003763,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05469376232411348,0.0
