,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,2.0560071602685235,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-1.959666719592587,0
node_2,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547008374701374,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-3.530450189437339,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,3.848639665014388,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1127543171750279,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09540153372014937,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.05445365078682393,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.15192041457098504,0
node_9,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547008374701374,0
