,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,3,2,1,2.0,0.0,0.362962962962963,0.5,0.1,1.0
node_1,1,1,0,1,4,3,1,3.0,0.05555555555555555,0.362962962962963,0.5625,0.1,0.4
node_2,1,1,1,0,10,5,5,1.0,0.34722222222222227,0.6049382716049383,0.6923076923076923,0.1,0.2441860465116279
node_3,1,0,1,1,5,3,2,1.5,0.0324074074074074,0.3402777777777778,0.5625,0.1,0.35
node_4,1,0,1,1,5,4,1,4.0,0.048611111111111105,0.30246913580246915,0.6,0.1,0.2
node_5,1,0,1,1,5,3,2,1.5,0.09953703703703702,0.4188034188034188,0.5625,0.1,0.35
node_6,1,0,1,1,4,2,2,1.0,0.013888888888888888,0.4537037037037037,0.4090909090909091,0.1,0.4166666666666667
node_7,1,0,1,1,4,1,3,0.3333333333333333,0.009259259259259259,0.5470085470085471,0.1111111111111111,0.1,0.25
node_8,1,0,1,1,5,0,5,0.0,0.0,0.6923076923076923,0.0,0.1,0.35
node_9,1,1,1,1,9,4,5,0.8,0.22685185185185183,0.6049382716049383,0.5625,0.1,0.23529411764705882
