,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,7,5,2,2.5,0.19639550264550262,0.5,0.6923076923076923,0.1,0.325
node_1,1,1,0,1,6,2,4,0.5,0.1027116402116402,0.6428571428571429,0.47368421052631576,0.1,0.39285714285714285
node_2,1,1,1,1,7,4,3,1.3333333333333333,0.06230158730158729,0.5,0.5625,0.1,0.475
node_3,1,1,0,1,9,3,6,0.5,0.12757936507936507,0.75,0.47368421052631576,0.1,0.3333333333333333
node_4,1,1,0,0,8,3,5,0.6,0.2200727513227513,0.6428571428571429,0.5625,0.1,0.34615384615384615
node_5,1,1,1,1,5,3,2,1.5,0.05648148148148147,0.42857142857142855,0.5625,0.1,0.2777777777777778
node_6,1,1,1,1,6,4,2,2.0,0.13508597883597884,0.4090909090909091,0.6,0.1,0.21428571428571427
node_7,1,0,1,1,7,3,4,0.75,0.13604497354497352,0.6,0.5294117647058824,0.1,0.21428571428571427
node_8,0,0,0,1,3,1,2,0.5,0.07744708994708994,0.5294117647058824,0.4090909090909091,0.1,0.16666666666666666
node_9,1,0,1,1,4,3,1,3.0,0.024768518518518516,0.42857142857142855,0.47368421052631576,0.1,0.5833333333333334
