,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,2,3,0.6666666666666666,0.17901234567901234,0.5625,0.5,0.1,0.375
node_1,1,1,0,1,7,2,5,0.4,0.08155864197530863,0.6923076923076923,0.4090909090909091,0.1,0.23684210526315788
node_2,1,1,0,1,9,7,2,3.5,0.41203703703703703,0.42857142857142855,0.8181818181818182,0.1,0.2571428571428571
node_3,1,1,0,1,6,2,4,0.5,0.04405864197530864,0.5625,0.42857142857142855,0.1,0.42857142857142855
node_4,1,0,0,1,5,3,2,1.5,0.02523148148148148,0.391304347826087,0.5,0.1,0.35
node_5,1,0,0,1,4,3,1,3.0,0.023148148148148147,0.34615384615384615,0.47368421052631576,0.1,0.3333333333333333
node_6,1,1,0,1,8,4,4,1.0,0.22708333333333333,0.5625,0.5625,0.1,0.23076923076923078
node_7,1,1,0,1,4,2,2,1.0,0.16820987654320987,0.5,0.5294117647058824,0.1,0.3
node_8,1,1,0,1,6,3,3,1.0,0.08580246913580246,0.42857142857142855,0.45,0.1,0.25
node_9,1,1,0,1,6,2,4,0.5,0.05941358024691357,0.6428571428571429,0.4090909090909091,0.1,0.23076923076923078
