,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,10,4,6,0.6666666666666666,0.3171296296296296,0.7111111111111111,0.6,0.1,0.39285714285714285
node_1,1,1,0,1,4,3,1,3.0,0.006944444444444444,0.3232323232323232,0.5294117647058824,0.1,0.3
node_2,1,1,0,1,8,4,4,1.0,0.13194444444444445,0.5470085470085471,0.6,0.1,0.4230769230769231
node_3,1,1,1,0,8,6,2,3.0,0.1597222222222222,0.47407407407407404,0.75,0.1,0.38461538461538464
node_4,1,1,1,1,9,4,5,0.8,0.18981481481481483,0.6464646464646464,0.5625,0.1,0.3382352941176471
node_5,1,1,0,1,4,3,1,3.0,0.0,0.3950617283950617,0.5294117647058824,0.1,0.7
node_6,1,0,1,1,5,2,3,0.6666666666666666,0.060185185185185175,0.5470085470085471,0.47368421052631576,0.1,0.55
node_7,1,1,1,1,5,2,3,0.6666666666666666,0.020833333333333332,0.5079365079365079,0.4090909090909091,0.1,0.5555555555555556
node_8,1,1,0,1,7,3,4,0.75,0.05787037037037036,0.5925925925925926,0.5625,0.1,0.6052631578947368
node_9,1,0,0,0,2,0,2,0.0,0.0,0.42857142857142855,0.0,0.1,0.5
