,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.25065563427258114,0
node_1,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580142,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.01711723251188248,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.278999284811053,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.09800778217755303,0
node_5,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547009560580142,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13850227942022503,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.004452714992240973,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.19501024436041317,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547009560580142,0
