,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,8,5,3,1.6666666666666667,0.22499999999999998,0.4090909090909091,0.5625,0.1,0.3392857142857143
node_1,1,1,0,1,8,3,5,0.6,0.028240740740740736,0.6923076923076923,0.375,0.1,0.4807692307692308
node_2,1,1,0,0,8,3,5,0.6,0.04212962962962963,0.6923076923076923,0.375,0.1,0.4807692307692308
node_3,1,1,0,1,4,2,2,1.0,0.3847222222222222,0.47368421052631576,0.5625,0.1,0.3
node_4,1,1,1,1,9,8,1,8.0,0.3472222222222222,0.3333333333333333,0.9,0.1,0.22857142857142856
node_5,1,1,0,1,7,2,5,0.4,0.4097222222222222,0.6923076923076923,0.45,0.1,0.475
node_6,1,1,0,1,7,2,5,0.4,0.0324074074074074,0.6923076923076923,0.36,0.1,0.425
node_7,1,0,0,1,6,4,2,2.0,0.030555555555555558,0.391304347826087,0.45,0.1,0.43333333333333335
node_8,1,0,1,1,2,1,1,1.0,0.0,0.28125,0.42857142857142855,0.1,0.5
node_9,1,0,1,1,3,1,2,0.5,0.013888888888888888,0.375,0.391304347826087,0.1,0.5
