,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,4,1,3,0.3333333333333333,0.05555555555555555,0.4444444444444444,0.3333333333333333,0.1,0.25
node_1,1,1,1,1,8,5,3,1.6666666666666667,0.6018518518518517,0.47407407407407404,0.6923076923076923,0.1,0.2037037037037037
node_2,0,0,0,1,2,1,1,1.0,0.06944444444444445,0.35555555555555557,0.28125,0.1,0.0
node_3,1,0,1,1,5,1,4,0.25,0.4375,0.5925925925925926,0.45,0.1,0.3
node_4,1,1,1,1,6,4,2,2.0,0.0625,0.28444444444444444,0.5625,0.1,0.35714285714285715
node_5,1,1,1,0,6,3,3,1.0,0.06712962962962962,0.3742690058479532,0.42857142857142855,0.1,0.39285714285714285
node_6,0,0,1,1,3,2,1,2.0,0.018518518518518517,0.27350427350427353,0.32142857142857145,0.1,0.0
node_7,0,0,1,1,3,1,2,0.5,0.1597222222222222,0.35555555555555557,0.34615384615384615,0.1,0.0
node_8,1,1,0,1,5,4,1,4.0,0.1388888888888889,0.3232323232323232,0.6428571428571429,0.1,0.3333333333333333
node_9,1,0,0,1,2,0,2,0.0,0.0,0.4090909090909091,0.0,0.1,0.5
