,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,7,1,6,0.16666666666666666,0.10069444444444443,0.75,0.2903225806451613,0.1,0.275
node_1,1,0,1,1,5,2,3,0.6666666666666666,0.053240740740740734,0.5294117647058824,0.42857142857142855,0.1,0.3
node_2,1,1,1,1,7,4,3,1.3333333333333333,0.3194444444444444,0.5625,0.5294117647058824,0.1,0.325
node_3,1,0,0,1,3,2,1,2.0,0.006944444444444444,0.2903225806451613,0.45,0.1,0.5
node_4,1,1,0,1,7,3,4,0.75,0.1284722222222222,0.5294117647058824,0.5,0.1,0.375
node_5,1,1,0,1,8,4,4,1.0,0.21643518518518515,0.5625,0.6,0.1,0.3076923076923077
node_6,1,1,1,1,6,5,1,5.0,0.13541666666666666,0.36,0.6428571428571429,0.1,0.17857142857142858
node_7,1,1,0,1,7,3,4,0.75,0.27199074074074076,0.5294117647058824,0.5625,0.1,0.275
node_8,1,0,1,1,4,3,1,3.0,0.041666666666666664,0.391304347826087,0.5294117647058824,0.1,0.4166666666666667
node_9,1,1,0,1,4,2,2,1.0,0.1423611111111111,0.5,0.391304347826087,0.1,0.2
