,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.02450477322735336,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1895307565199985,0
node_2,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.0854700837470137,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11502430275862041,0
node_4,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.0854700837470137,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.24910454923535347,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,1.1699339960135269,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-1.0415892664911084,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.03708063749521398,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0854700837470137,0
