,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,10,5,5,1.0,0.1597222222222222,0.6923076923076923,0.6428571428571429,0.1,0.36904761904761907
node_1,1,1,0,1,8,3,5,0.6,0.06134259259259258,0.6923076923076923,0.5625,0.1,0.46153846153846156
node_2,1,0,1,1,7,3,4,0.75,0.0960648148148148,0.6428571428571429,0.5625,0.1,0.4523809523809524
node_3,1,1,1,1,8,5,3,1.6666666666666667,0.08680555555555554,0.5294117647058824,0.6923076923076923,0.1,0.2692307692307692
node_4,1,1,0,1,4,2,2,1.0,0.006944444444444444,0.47368421052631576,0.5625,0.1,0.4
node_5,1,1,0,1,7,5,2,2.5,0.05208333333333333,0.47368421052631576,0.6923076923076923,0.1,0.425
node_6,1,1,1,1,8,5,3,1.6666666666666667,0.1886574074074074,0.6,0.6923076923076923,0.1,0.4230769230769231
node_7,1,1,0,1,9,3,6,0.5,0.03125,0.75,0.5,0.1,0.42424242424242425
node_8,1,1,1,0,10,5,5,1.0,0.09259259259259257,0.6923076923076923,0.6923076923076923,0.1,0.43023255813953487
node_9,1,1,1,0,7,3,4,0.75,0.043981481481481476,0.6428571428571429,0.5294117647058824,0.1,0.4473684210526316
