,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.056315410430935506,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.13000284038517235,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14099748789044333,0.5
node_3,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.14096867597885768,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.056315410430935506,0.5
node_5,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13935263941760015,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.07402227977399051,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14939443483019438,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.056315410430935506,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.056315410430935506,0.0
