,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,5,3,2,1.5,0.13657407407407407,0.42857142857142855,0.4188034188034188,0.1,0.2
node_1,1,0,1,1,2,2,0,,0.0,0.0,0.42857142857142855,0.1,0.5
node_2,1,0,1,1,3,2,1,2.0,0.034722222222222224,0.1111111111111111,0.4183006535947712,0.1,0.16666666666666666
node_3,1,0,1,1,4,2,2,1.0,0.05555555555555555,0.391304347826087,0.3888888888888889,0.1,0.16666666666666666
node_4,1,0,1,1,2,1,1,1.0,0.0,0.45,0.30246913580246915,0.1,0.5
node_5,1,0,1,1,7,2,5,0.4,0.23148148148148148,0.6428571428571429,0.3402777777777778,0.1,0.11904761904761904
node_6,1,0,1,1,5,3,2,1.5,0.3333333333333333,0.47368421052631576,0.494949494949495,0.1,0.25
node_7,1,0,1,1,5,2,3,0.6666666666666666,0.23379629629629628,0.5625,0.3888888888888889,0.1,0.25
node_8,1,0,1,1,4,1,3,0.3333333333333333,0.07870370370370369,0.5625,0.3402777777777778,0.1,0.3333333333333333
node_9,1,0,1,1,3,2,1,2.0,0.034722222222222224,0.36,0.362962962962963,0.1,0.3333333333333333
