,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,4,3,1,3.0,0.043981481481481476,0.3232323232323232,0.5625,0.1,0.3
node_1,1,1,1,1,8,6,2,3.0,0.16898148148148148,0.4444444444444444,0.75,0.1,0.35185185185185186
node_2,1,1,1,1,8,4,4,1.0,0.31481481481481477,0.47407407407407404,0.6,0.1,0.15384615384615385
node_3,1,0,1,1,6,4,2,2.0,0.0810185185185185,0.3950617283950617,0.6428571428571429,0.1,0.36666666666666664
node_4,0,1,0,0,2,1,1,1.0,0.0,0.3232323232323232,0.391304347826087,0.1,0.0
node_5,1,1,1,1,7,4,3,1.3333333333333333,0.2685185185185185,0.5470085470085471,0.5625,0.1,0.42105263157894735
node_6,1,1,0,1,8,2,6,0.3333333333333333,0.20370370370370372,0.6464646464646464,0.4090909090909091,0.1,0.2962962962962963
node_7,1,0,1,1,6,1,5,0.2,0.0162037037037037,0.6464646464646464,0.3103448275862069,0.1,0.4666666666666667
node_8,1,0,1,1,5,3,2,1.5,0.05555555555555555,0.4183006535947712,0.5294117647058824,0.1,0.55
node_9,1,0,0,1,2,0,2,0.0,0.0,0.47368421052631576,0.0,0.1,0.5
