,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,7,3,4,0.75,0.11782407407407408,0.6428571428571429,0.5294117647058824,0.1,0.25
node_1,1,1,0,1,4,1,3,0.3333333333333333,0.007407407407407407,0.5294117647058824,0.36,0.1,0.5
node_2,1,0,1,1,5,2,3,0.6666666666666666,0.1560185185185185,0.5,0.5294117647058824,0.1,0.35
node_3,1,1,1,0,7,3,4,0.75,0.13425925925925927,0.6,0.5294117647058824,0.1,0.35
node_4,1,0,1,1,4,2,2,1.0,0.023148148148148147,0.45,0.42857142857142855,0.1,0.25
node_5,1,1,0,1,8,5,3,1.6666666666666667,0.20277777777777775,0.5294117647058824,0.6923076923076923,0.1,0.23076923076923078
node_6,1,1,0,0,8,5,3,1.6666666666666667,0.30069444444444443,0.6,0.6923076923076923,0.1,0.19230769230769232
node_7,1,1,1,1,6,2,4,0.5,0.056712962962962965,0.6,0.45,0.1,0.39285714285714285
node_8,1,1,0,1,5,4,1,4.0,0.015046296296296294,0.36,0.6428571428571429,0.1,0.2777777777777778
node_9,1,1,0,0,6,3,3,1.0,0.15277777777777776,0.5,0.5294117647058824,0.1,0.16666666666666666
