,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547002584822702,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07107393942132119,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10916824257146575,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1488177663107592,0
node_4,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547002584822702,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.0693398107989063,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1261647144204811,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1335554230841587,0
node_8,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547002584822702,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547002584822702,0
