,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,6,3,3,1.0,0.10763888888888888,0.494949494949495,0.5079365079365079,0.11273785296743988,0.38461538461538464
node_1,1,1,0,0,5,1,4,0.25,0.013888888888888888,0.5444444444444444,0.3386243386243386,0.01986546542946925,0.16666666666666666
node_2,1,1,0,0,6,3,3,1.0,0.03125,0.4188034188034188,0.5079365079365079,-0.004935455808322945,0.4642857142857143
node_3,1,1,0,0,7,6,1,6.0,0.034722222222222224,0.3888888888888889,0.7111111111111111,0.22095534908866699,0.375
node_4,0,0,0,0,2,2,0,,0.0,0.0,0.47368421052631576,0.08229040798390626,0.0
node_5,1,1,0,0,5,1,4,0.25,0.1111111111111111,0.6,0.1111111111111111,0.050335408906321974,0.2222222222222222
node_6,0,1,0,0,2,1,1,1.0,0.0,0.391304347826087,0.1111111111111111,0.03334203353623108,0.0
node_7,1,1,0,0,10,4,6,0.6666666666666666,0.2951388888888889,0.6805555555555556,0.5925925925925926,0.29869891984243335,0.2857142857142857
node_8,1,1,0,0,7,3,4,0.75,0.09722222222222221,0.5444444444444444,0.5079365079365079,0.11484402148377008,0.4444444444444444
node_9,1,1,0,0,6,4,2,2.0,0.017361111111111112,0.3888888888888889,0.5925925925925926,0.07186599657008404,0.5
