,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,0,6,3,3,1.0,0.05439814814814814,0.5625,0.5,0.1,0.39285714285714285
node_1,1,0,1,1,6,1,5,0.2,0.030092592592592587,0.6428571428571429,0.375,0.1,0.4
node_2,1,1,0,1,8,4,4,1.0,0.3333333333333333,0.6428571428571429,0.5294117647058824,0.1,0.23076923076923078
node_3,1,1,1,1,5,4,1,4.0,0.12152777777777778,0.34615384615384615,0.6428571428571429,0.1,0.2777777777777778
node_4,1,1,1,1,7,3,4,0.75,0.16203703703703703,0.6428571428571429,0.5,0.1,0.2894736842105263
node_5,1,1,1,1,7,3,4,0.75,0.1423611111111111,0.5625,0.5294117647058824,0.1,0.34210526315789475
node_6,1,1,1,1,8,5,3,1.6666666666666667,0.17013888888888887,0.5625,0.6,0.1,0.4074074074074074
node_7,1,1,0,0,7,4,3,1.3333333333333333,0.25,0.5,0.6,0.1,0.3333333333333333
node_8,1,0,0,1,3,2,1,2.0,0.027777777777777776,0.2903225806451613,0.42857142857142855,0.1,0.16666666666666666
node_9,1,0,0,1,3,1,2,0.5,0.013888888888888888,0.47368421052631576,0.36,0.1,0.5
