,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,6,4,2,2.0,0.10995370370370369,0.4183006535947712,0.5625,0.1,0.17857142857142858
node_1,1,1,0,1,7,4,3,1.3333333333333333,0.11111111111111109,0.47407407407407404,0.6428571428571429,0.1,0.2631578947368421
node_2,1,1,0,1,5,3,2,1.5,0.018518518518518517,0.3950617283950617,0.5294117647058824,0.1,0.3888888888888889
node_3,1,1,0,1,5,1,4,0.25,0.023148148148148143,0.5470085470085471,0.375,0.1,0.3333333333333333
node_4,1,1,0,1,6,3,3,1.0,0.17129629629629628,0.5079365079365079,0.5625,0.1,0.21428571428571427
node_5,1,1,1,1,7,4,3,1.3333333333333333,0.1863425925925926,0.5079365079365079,0.6428571428571429,0.1,0.3
node_6,1,1,1,0,8,5,3,1.6666666666666667,0.17013888888888887,0.5079365079365079,0.6923076923076923,0.1,0.23076923076923078
node_7,1,1,0,1,5,3,2,1.5,0.125,0.4183006535947712,0.5625,0.1,0.25
node_8,1,1,1,1,5,2,3,0.6666666666666666,0.07060185185185185,0.5079365079365079,0.4090909090909091,0.1,0.3333333333333333
node_9,1,0,1,1,4,0,4,0.0,0.0,0.5625,0.0,0.1,0.3333333333333333
