,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,4,4,0,,0.0,0.0,0.5925925925925926,0.1,0.25
node_1,1,0,1,0,4,4,0,,0.0,0.0,0.5470085470085471,0.1,0.5
node_2,1,1,1,0,7,2,5,0.4,0.03819444444444444,0.6428571428571429,0.3888888888888889,0.1,0.325
node_3,1,1,0,1,8,5,3,1.6666666666666667,0.21180555555555555,0.6,0.6049382716049383,0.1,0.2777777777777778
node_4,1,1,1,1,6,2,4,0.5,0.013888888888888888,0.6,0.3888888888888889,0.1,0.32142857142857145
node_5,1,1,1,1,6,3,3,1.0,0.13541666666666666,0.5294117647058824,0.494949494949495,0.1,0.34615384615384615
node_6,1,1,0,1,4,1,3,0.3333333333333333,0.013888888888888888,0.6,0.3202614379084967,0.1,0.7
node_7,1,0,1,1,8,3,5,0.6,0.2361111111111111,0.6923076923076923,0.494949494949495,0.1,0.30357142857142855
node_8,1,0,1,1,6,2,4,0.5,0.059027777777777776,0.6,0.4188034188034188,0.1,0.23333333333333334
node_9,1,0,1,1,5,3,2,1.5,0.027777777777777776,0.42857142857142855,0.494949494949495,0.1,0.35
