,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05573554415715229,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14383480091815562,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.10007481921779389,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05573554415715229,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14405667742240652,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09859584927556975,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.15488329650623175,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05573554415715229,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1356123800312336,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05573554415715229,0.0
