,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,4,0,4,0.0,0.0,0.5625,0.0,0.1,0.4166666666666667
node_1,1,0,1,1,6,5,1,5.0,0.17824074074074073,0.30917874396135264,0.6923076923076923,0.1,0.2
node_2,1,0,1,1,4,2,2,1.0,0.006944444444444444,0.4444444444444444,0.42857142857142855,0.1,0.4166666666666667
node_3,1,0,0,1,4,2,2,1.0,0.053240740740740734,0.3386243386243386,0.45,0.1,0.3333333333333333
node_4,0,1,0,1,4,1,3,0.3333333333333333,0.14351851851851852,0.4444444444444444,0.34615384615384615,0.1,0.0
node_5,1,0,0,1,3,1,2,0.5,0.034722222222222224,0.4444444444444444,0.28125,0.1,0.16666666666666666
node_6,1,1,1,0,6,4,2,2.0,0.26157407407407407,0.47407407407407404,0.5,0.1,0.19230769230769232
node_7,1,1,1,1,8,4,4,1.0,0.41666666666666663,0.5079365079365079,0.6,0.1,0.2037037037037037
node_8,0,0,0,1,3,2,1,2.0,0.020833333333333332,0.24521072796934865,0.45,0.1,0.16666666666666666
node_9,1,0,0,1,4,2,2,1.0,0.3009259259259259,0.4183006535947712,0.5,0.1,0.3333333333333333
