,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,8,3,5,0.6,0.15046296296296297,0.6428571428571429,0.5,0.1,0.3148148148148148
node_1,1,1,0,1,5,2,3,0.6666666666666666,0.0162037037037037,0.5625,0.375,0.1,0.375
node_2,1,1,0,1,7,3,4,0.75,0.12499999999999997,0.6,0.5,0.1,0.25
node_3,1,0,1,1,5,3,2,1.5,0.16666666666666666,0.5294117647058824,0.6,0.1,0.4
node_4,1,1,0,1,8,4,4,1.0,0.2777777777777778,0.6,0.6,0.1,0.2222222222222222
node_5,1,1,0,1,5,4,1,4.0,0.020833333333333332,0.391304347826087,0.6,0.1,0.16666666666666666
node_6,1,0,1,1,5,3,2,1.5,0.034722222222222224,0.42857142857142855,0.5294117647058824,0.1,0.4
node_7,0,0,1,1,3,1,2,0.5,0.020833333333333332,0.42857142857142855,0.4090909090909091,0.1,0.16666666666666666
node_8,1,0,0,1,5,3,2,1.5,0.09953703703703702,0.47368421052631576,0.5625,0.1,0.35
node_9,1,0,1,1,7,3,4,0.75,0.26851851851851855,0.6428571428571429,0.6,0.1,0.2857142857142857
