,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.050608926649449576,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13024599921495328,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09325808173847579,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.050608926649449576,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.10451615350938408,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2647950246908815,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.07119342619399645,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13355560805451097,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.050608926649449576,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.050608926649449576,0.0
