,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.20882369843771206,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14114686598952822,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.0605161807138702,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.0605161807138702,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.11335014458710756,0.5
node_5,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15546836920709617,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.03920640377128064,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17835260269435607,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.0605161807138702,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0605161807138702,0.0
