,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,4,2,2,1.0,0.034722222222222224,0.3202614379084967,0.3950617283950617,0.1,0.5
node_1,1,1,0,1,6,3,3,1.0,0.4583333333333333,0.4188034188034188,0.5079365079365079,0.1,0.17857142857142858
node_2,1,0,0,1,3,2,1,2.0,0.034722222222222224,0.2474747474747475,0.3950617283950617,0.1,0.3333333333333333
node_3,1,1,0,1,5,3,2,1.5,0.16666666666666666,0.3202614379084967,0.3386243386243386,0.1,0.3333333333333333
node_4,1,0,0,1,2,0,2,0.0,0.0,0.30917874396135264,0.0,0.1,0.5
node_5,1,0,0,1,2,0,2,0.0,0.0,0.3950617283950617,0.0,0.1,0.5
node_6,1,0,0,1,3,2,1,2.0,0.16666666666666666,0.3202614379084967,0.28444444444444444,0.1,0.16666666666666666
node_7,1,1,0,1,5,2,3,0.6666666666666666,0.2638888888888889,0.362962962962963,0.3386243386243386,0.1,0.05555555555555555
node_8,0,1,0,1,3,2,1,2.0,0.2361111111111111,0.25925925925925924,0.4444444444444444,0.1,0.0
node_9,0,0,0,0,1,1,0,,0.0,0.0,0.3,0.1,0.0
