,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,6,1,5,0.2,0.06527777777777778,0.6923076923076923,0.45,0.1,0.26666666666666666
node_1,1,1,1,1,6,4,2,2.0,0.04629629629629629,0.5,0.6428571428571429,0.1,0.32142857142857145
node_2,1,0,1,1,5,3,2,1.5,0.02546296296296296,0.47368421052631576,0.5294117647058824,0.1,0.35
node_3,1,1,1,1,9,5,4,1.25,0.2509259259259259,0.6428571428571429,0.6923076923076923,0.1,0.24242424242424243
node_4,1,0,1,1,4,2,2,1.0,0.027777777777777776,0.5294117647058824,0.47368421052631576,0.1,0.3333333333333333
node_5,1,1,0,0,6,3,3,1.0,0.06944444444444445,0.5294117647058824,0.6,0.1,0.3333333333333333
node_6,1,1,0,1,8,5,3,1.6666666666666667,0.22037037037037036,0.6,0.6923076923076923,0.1,0.3269230769230769
node_7,1,1,1,1,7,3,4,0.75,0.11898148148148147,0.6,0.5,0.1,0.125
node_8,1,1,0,1,7,3,4,0.75,0.1444444444444444,0.6,0.6,0.1,0.275
node_9,1,1,0,1,4,2,2,1.0,0.031018518518518518,0.47368421052631576,0.5,0.1,0.2
