,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,7,4,3,1.3333333333333333,0.12314814814814815,0.5,0.6,0.1,0.18421052631578946
node_1,1,1,0,1,6,2,4,0.5,0.04520502645502645,0.5625,0.5,0.1,0.38461538461538464
node_2,1,1,0,1,8,4,4,1.0,0.12625661375661373,0.6,0.5625,0.1,0.4423076923076923
node_3,1,0,1,1,4,1,3,0.3333333333333333,0.023611111111111107,0.5294117647058824,0.4090909090909091,0.1,0.3333333333333333
node_4,1,1,0,1,9,4,5,0.8,0.13617724867724865,0.6923076923076923,0.6,0.1,0.4090909090909091
node_5,1,1,1,1,7,5,2,2.5,0.05119047619047618,0.5,0.6923076923076923,0.1,0.425
node_6,1,1,0,1,8,4,4,1.0,0.18240740740740738,0.6,0.6,0.1,0.38461538461538464
node_7,1,1,1,1,5,2,3,0.6666666666666666,0.04517195767195766,0.5625,0.45,0.1,0.2777777777777778
node_8,1,1,0,0,9,4,5,0.8,0.1940806878306878,0.6428571428571429,0.6428571428571429,0.1,0.29411764705882354
node_9,1,1,0,1,7,5,2,2.5,0.05886243386243386,0.47368421052631576,0.6923076923076923,0.1,0.425
