,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,5,2,3,0.6666666666666666,0.35185185185185186,0.5625,0.47368421052631576,0.1,0.25
node_1,1,1,1,0,4,2,2,1.0,0.046296296296296294,0.36,0.45,0.1,0.3
node_2,1,1,0,1,6,4,2,2.0,0.2337962962962963,0.42857142857142855,0.5625,0.1,0.14285714285714285
node_3,0,1,0,1,5,3,2,1.5,0.18287037037037038,0.42857142857142855,0.5625,0.1,0.05555555555555555
node_4,1,1,1,1,6,3,3,1.0,0.3958333333333333,0.5294117647058824,0.5,0.1,0.17857142857142858
node_5,1,0,0,1,3,1,2,0.5,0.02546296296296296,0.5,0.36,0.1,0.5
node_6,1,1,0,1,6,2,4,0.5,0.21990740740740738,0.6428571428571429,0.375,0.1,0.17857142857142858
node_7,1,1,1,1,5,3,2,1.5,0.1111111111111111,0.375,0.5294117647058824,0.1,0.1111111111111111
node_8,0,1,0,0,4,2,2,1.0,0.030092592592592587,0.36,0.47368421052631576,0.1,0.0
node_9,1,0,0,1,2,1,1,1.0,0.0,0.375,0.2903225806451613,0.1,1.0
