,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,0,6,3,3,1.0,0.38240740740740736,0.3386243386243386,0.5294117647058824,0.1,0.34615384615384615
node_1,1,1,1,1,6,5,1,5.0,0.3263888888888889,0.25396825396825395,0.6428571428571429,0.1,0.21428571428571427
node_2,1,0,1,1,5,4,1,4.0,0.1074074074074074,0.2091503267973856,0.6,0.1,0.35
node_3,1,0,1,1,4,2,2,1.0,0.0699074074074074,0.2962962962962963,0.2903225806451613,0.1,0.16666666666666666
node_4,1,0,1,1,4,3,1,3.0,0.04675925925925925,0.20317460317460315,0.3,0.1,0.08333333333333333
node_5,1,0,1,1,3,0,3,0.0,0.0,0.36,0.0,0.1,0.3333333333333333
node_6,1,0,1,1,5,1,4,0.25,0.3268518518518518,0.5470085470085471,0.32142857142857145,0.1,0.35
node_7,1,1,0,1,5,2,3,0.6666666666666666,0.4157407407407407,0.4183006535947712,0.42857142857142855,0.1,0.2777777777777778
node_8,0,1,1,1,4,2,2,1.0,0.2805555555555555,0.4183006535947712,0.28125,0.1,0.0
node_9,0,1,0,1,4,1,3,0.3333333333333333,0.08564814814814814,0.5079365079365079,0.225,0.1,0.0
