,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09905332728034921,0
node_1,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822704,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.14360422256084457,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07791133838542108,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09396108592515832,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12596202700448716,0
node_6,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822704,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1442836003070913,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.06903263461394812,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07525171222624659,0
