,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,8,5,3,1.6666666666666667,0.2708333333333333,0.4444444444444444,0.6428571428571429,0.1,0.16666666666666666
node_1,1,0,1,1,3,0,3,0.0,0.0,0.494949494949495,0.0,0.1,0.16666666666666666
node_2,1,0,1,1,3,2,1,2.0,0.006944444444444444,0.26666666666666666,0.47368421052631576,0.1,0.3333333333333333
node_3,1,1,0,1,5,2,3,0.6666666666666666,0.041666666666666664,0.4444444444444444,0.45,0.1,0.5
node_4,1,1,0,1,7,3,4,0.75,0.125,0.5,0.5294117647058824,0.1,0.3157894736842105
node_5,1,1,1,1,6,4,2,2.0,0.07638888888888888,0.3333333333333333,0.5625,0.1,0.25
node_6,1,0,0,1,3,1,2,0.5,0.09722222222222221,0.4537037037037037,0.1111111111111111,0.1,0.16666666666666666
node_7,1,0,0,1,4,2,2,1.0,0.09722222222222221,0.3333333333333333,0.5,0.1,0.25
node_8,0,0,0,1,1,0,1,0.0,0.0,0.35555555555555557,0.0,0.1,0.0
node_9,1,0,0,1,4,3,1,3.0,0.07638888888888888,0.3076923076923077,0.5625,0.1,0.4166666666666667
