,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,0,4,2,2,1.0,0.0,0.4188034188034188,0.4183006535947712,0.1,0.5
node_1,1,1,1,1,8,5,3,1.6666666666666667,0.2222222222222222,0.494949494949495,0.6464646464646464,0.1,0.2962962962962963
node_2,1,0,1,1,4,0,4,0.0,0.0,0.6,0.0,0.1,0.4166666666666667
node_3,1,1,1,1,9,6,3,2.0,0.2569444444444444,0.4537037037037037,0.7111111111111111,0.1,0.24285714285714285
node_4,1,1,0,0,7,1,6,0.16666666666666666,0.07638888888888888,0.6805555555555556,0.4183006535947712,0.1,0.375
node_5,1,1,0,0,6,3,3,1.0,0.06944444444444445,0.4537037037037037,0.5079365079365079,0.1,0.4642857142857143
node_6,1,0,1,1,3,1,2,0.5,0.006944444444444444,0.4183006535947712,0.1111111111111111,0.1,0.3333333333333333
node_7,1,0,0,1,2,2,0,,0.0,0.0,0.5,0.1,1.0
node_8,1,1,0,1,5,2,3,0.6666666666666666,0.013888888888888888,0.4188034188034188,0.3950617283950617,0.1,0.5
node_9,1,0,0,1,6,5,1,5.0,0.0625,0.3402777777777778,0.6464646464646464,0.1,0.4
