,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,6,3,3,1.0,0.060185185185185175,0.5625,0.5625,0.1,0.35714285714285715
node_1,1,1,1,0,10,5,5,1.0,0.33101851851851843,0.6923076923076923,0.6923076923076923,0.1,0.3023255813953488
node_2,1,1,0,1,7,3,4,0.75,0.07870370370370369,0.6,0.5625,0.1,0.3684210526315789
node_3,1,1,0,1,5,3,2,1.5,0.034722222222222224,0.5,0.5294117647058824,0.1,0.2777777777777778
node_4,1,1,1,1,7,4,3,1.3333333333333333,0.1550925925925926,0.5625,0.6428571428571429,0.1,0.34210526315789475
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.039351851851851846,0.5625,0.5,0.1,0.3333333333333333
node_6,1,1,0,1,4,2,2,1.0,0.027777777777777776,0.5,0.5294117647058824,0.1,0.4
node_7,1,1,1,1,6,4,2,2.0,0.1412037037037037,0.47368421052631576,0.6428571428571429,0.1,0.32142857142857145
node_8,1,0,1,1,7,3,4,0.75,0.15046296296296294,0.6428571428571429,0.5,0.1,0.38095238095238093
node_9,1,1,0,1,3,1,2,0.5,0.023148148148148143,0.45,0.4090909090909091,0.1,0.5
